date,hour,wind,solar,thermal
2019-06-06,7,2020,5514,2862
2019-06-06,8,1796,8266,2414
2019-06-06,9,1821,9451,2396
2019-06-06,10,1699,10013,2301
2019-06-06,11,2017,10280,2179
2019-06-06,12,2344,10337,2314
2019-06-06,13,2439,10157,2391
2019-06-06,14,2452,9999,2600
2019-06-06,15,2534,9576,2984
2019-06-06,16,2648,8824,3955
2019-06-06,17,2843,7336,4507
2019-06-06,18,3004,4141,6135
2019-06-06,19,3100,844,7159
2019-06-06,20,3304,0,6798
2019-06-06,21,3359,0,6408
2019-06-06,22,3283,0,5962
2019-06-06,23,3073,0,5151
2019-06-07,0,3408,0,3808
2019-06-07,1,3429,0,3252
2019-06-07,2,3612,0,3523
2019-06-07,3,3372,0,2195
2019-06-07,4,2917,0,2145
2019-06-07,5,2737,0,2181
2019-06-07,6,2494,1806,2191
2019-06-07,7,2069,6072,2461
2019-06-07,8,2026,8500,2299
2019-06-07,9,2100,9462,2116
2019-06-07,10,2323,9893,2110
2019-06-07,11,2556,10254,2147
2019-06-07,12,2951,10426,2101
2019-06-07,13,3425,10360,2101
2019-06-07,14,3761,10194,2034
2019-06-07,15,3944,9829,2325
2019-06-07,16,4045,8706,3006
2019-06-07,17,4035,7196,3477
2019-06-07,18,4202,4596,4271
2019-06-07,19,4236,1029,4994
2019-06-07,20,4158,0,5220
2019-06-07,21,4016,0,4920
2019-06-07,22,3882,0,4413
2019-06-07,23,3952,0,3209
2019-06-08,0,4093,0,2218
2019-06-08,1,4339,0,1865
2019-06-08,2,4643,0,2706
2019-06-08,3,4579,0,1859
2019-06-08,4,4260,0,1867
2019-06-08,5,3631,1,2107
2019-06-08,6,2921,1962,1992
2019-06-08,7,2279,6072,1545
2019-06-08,8,1781,8100,1395
2019-06-08,9,1788,8825,1447
2019-06-08,10,2074,8939,1431
2019-06-08,11,2106,9160,1456
2019-06-08,12,1979,9485,1500
2019-06-08,13,1896,10345,1465
2019-06-08,14,1815,10529,1600
2019-06-08,15,1521,10139,2096
2019-06-08,16,1276,9452,3121
2019-06-08,17,1264,8100,4016
2019-06-08,18,1289,4889,6072
2019-06-08,19,1373,1100,7989
2019-06-08,20,1516,0,7730
2019-06-08,21,1513,0,7439
2019-06-08,22,1076,0,7047
2019-06-08,23,809,0,6215
2019-06-09,0,917,0,5618
2019-06-09,1,1139,0,4693
2019-06-09,2,1269,0,4791
2019-06-09,3,1440,0,3587
2019-06-09,4,1495,0,3665
2019-06-09,5,1586,21,3671
2019-06-09,6,1849,1854,2537
2019-06-09,7,1884,4860,2157
2019-06-09,8,2080,6522,1834
2019-06-09,9,2470,7888,1454
2019-06-09,10,2286,8610,1540
2019-06-09,11,2055,9281,1479
2019-06-09,12,1834,10340,1553
2019-06-09,13,1589,10491,1976
2019-06-09,14,1452,10374,2631
2019-06-09,15,1363,9991,3451
2019-06-09,16,1341,9261,5102
2019-06-09,17,1270,7753,6651
2019-06-09,18,1102,4302,9062
2019-06-09,19,940,796,11144
2019-06-09,20,895,0,11132
2019-06-09,21,777,0,10489
2019-06-09,22,694,0,9326
2019-06-09,23,650,0,7970
2019-06-10,0,594,0,7352
2019-06-10,1,631,0,6101
2019-06-10,2,640,0,6080
2019-06-10,3,561,0,4826
2019-06-10,4,552,0,5119
2019-06-10,5,469,0,5644
2019-06-10,6,461,1577,5256
2019-06-10,7,550,5005,4277
2019-06-10,8,588,7539,3757
2019-06-10,9,588,8761,4102
2019-06-10,10,503,9592,4821
2019-06-10,11,315,10093,5612
2019-06-10,12,244,10266,6975
2019-06-10,13,176,10275,9074
2019-06-10,14,159,10060,10620
2019-06-10,15,177,9422,12767
2019-06-10,16,255,8231,14111
2019-06-10,17,350,5529,16058
2019-06-10,18,534,3460,17210
2019-06-10,19,602,742,17822
2019-06-10,20,643,0,18024
2019-06-10,21,907,0,17014
2019-06-10,22,1056,0,13861
2019-06-10,23,860,0,11564
2019-06-11,0,1057,0,9684
2019-06-11,1,1110,0,8215
2019-06-11,2,976,0,8192
2019-06-11,3,892,0,7052
2019-06-11,4,791,0,7222
2019-06-11,5,620,0,7818
2019-06-11,6,498,1505,7814
2019-06-11,7,472,5427,6910
2019-06-11,8,417,7506,7123
2019-06-11,9,414,8976,7055
2019-06-11,10,352,9078,8228
2019-06-11,11,375,9488,9966
2019-06-11,12,435,9218,11739
2019-06-11,13,434,9099,14092
2019-06-11,14,502,8731,15042
2019-06-11,15,666,8345,16868
2019-06-11,16,705,6793,17601
2019-06-11,17,806,5196,18504
2019-06-11,18,1011,2654,19383
2019-06-11,19,901,471,19923
2019-06-11,20,1145,0,19833
2019-06-11,21,1586,0,17490
2019-06-11,22,1707,0,15463
2019-06-11,23,1940,0,12342
2019-06-12,0,1768,0,10618
2019-06-12,1,1604,0,9288
2019-06-12,2,1677,0,9087
2019-06-12,3,1631,0,7399
2019-06-12,4,1332,0,7714
2019-06-12,5,1202,0,8530
2019-06-12,6,942,1553,8272
2019-06-12,7,768,5640,7384
2019-06-12,8,737,8335,6679
2019-06-12,9,667,9348,7207
2019-06-12,10,657,9862,8324
2019-06-12,11,610,10264,9224
2019-06-12,12,769,10417,10896
2019-06-12,13,1093,10386,12727
2019-06-12,14,1359,10267,14131
2019-06-12,15,1461,9855,15333
2019-06-12,16,1650,9101,15956
2019-06-12,17,1949,7608,16651
2019-06-12,18,2259,4433,17825
2019-06-12,19,2630,947,18643
2019-06-12,20,3051,0,17134
2019-06-12,21,3448,0,15895
2019-06-12,22,3639,0,12399
2019-06-12,23,3628,0,9743
2019-06-13,0,3537,0,7850
2019-06-13,1,3619,0,6269
2019-06-13,2,3562,0,6395
2019-06-13,3,3438,0,4990
2019-06-13,4,3396,0,4802
2019-06-13,5,3299,0,5289
2019-06-13,6,3445,1536,4953
2019-06-13,7,3534,5228,4517
2019-06-13,8,3471,7846,3475
2019-06-13,9,3343,8491,3123
2019-06-13,10,3213,9104,3264
2019-06-13,11,3683,9560,3519
2019-06-13,12,3955,9888,4361
2019-06-13,13,4031,10159,4867
2019-06-13,14,4385,10054,5248
2019-06-13,15,4738,9216,6149
2019-06-13,16,4980,8907,7281
2019-06-13,17,4904,7520,8062
2019-06-13,18,4864,4670,8859
2019-06-13,19,4552,1027,9231
2019-06-13,20,4760,0,8949
2019-06-13,21,4974,0,8862
2019-06-13,22,4914,0,7910
2019-06-13,23,4713,0,5999
2019-06-14,0,4785,0,4749
2019-06-14,1,4906,0,3442
2019-06-14,2,4929,0,3373
2019-06-14,3,5016,0,2245
2019-06-14,4,4999,0,2143
2019-06-14,5,4806,6,2529
2019-06-14,6,4786,1743,2429
2019-06-14,7,4925,5845,2347
2019-06-14,8,4800,8546,2095
2019-06-14,9,4631,9608,2273
2019-06-14,10,4308,10224,2327
2019-06-14,11,3880,10493,2293
2019-06-14,12,4110,10539,2244
2019-06-14,13,4273,10557,2321
2019-06-14,14,4287,10391,2671
2019-06-14,15,4595,9855,3188
2019-06-14,16,4693,8982,4062
2019-06-14,17,4699,7688,4906
2019-06-14,18,4884,4746,5765
2019-06-14,19,5094,1076,6542
2019-06-14,20,5161,0,6753
2019-06-14,21,5244,0,6635
2019-06-14,22,5183,0,5629
2019-06-14,23,5081,0,4262
2019-06-15,0,4896,0,3590
2019-06-15,1,4634,0,3109
2019-06-15,2,4422,0,3643
2019-06-15,3,4225,0,2443
2019-06-15,4,3898,0,2355
2019-06-15,5,3770,0,2688
2019-06-15,6,3600,1670,2155
2019-06-15,7,3129,5691,1351
2019-06-15,8,2474,8405,1353
2019-06-15,9,1980,9538,1366
2019-06-15,10,1828,10133,1331
2019-06-15,11,1535,10452,1418
2019-06-15,12,1460,10524,1606
2019-06-15,13,1642,10420,1644
2019-06-15,14,2200,10163,1745
2019-06-15,15,3314,9688,1810
2019-06-15,16,4075,8895,2721
2019-06-15,17,4484,7528,3580
2019-06-15,18,4512,4602,4923
2019-06-15,19,4675,979,5753
2019-06-15,20,4717,0,5900
2019-06-15,21,4698,0,5881
2019-06-15,22,4506,0,5482
2019-06-15,23,4283,0,5018
2019-06-16,0,4259,0,3714
2019-06-16,1,4057,0,2890
2019-06-16,2,3801,0,3296
2019-06-16,3,3457,0,2328
2019-06-16,4,3220,0,2227
2019-06-16,5,2865,0,2276
2019-06-16,6,2675,1389,1884
2019-06-16,7,2545,5122,1652
2019-06-16,8,2218,7712,1610
2019-06-16,9,2049,8967,1586
2019-06-16,10,1859,9599,1590
2019-06-16,11,1728,9998,1673
2019-06-16,12,1551,10035,1637
2019-06-16,13,1458,9801,1766
2019-06-16,14,2008,9522,1838
2019-06-16,15,2545,8817,2273
2019-06-16,16,2779,8285,3354
2019-06-16,17,3322,7126,3782
2019-06-16,18,3751,4332,5320
2019-06-16,19,4092,937,6452
2019-06-16,20,4489,0,6460
2019-06-16,21,4595,0,5999
2019-06-16,22,4575,0,5522
2019-06-16,23,4533,0,4821
2019-06-17,0,4297,0,3534
2019-06-17,1,3920,0,2960
2019-06-17,2,3058,0,3939
2019-06-17,3,2735,0,3273
2019-06-17,4,2699,0,3448
2019-06-17,5,2719,0,3702
2019-06-17,6,2106,1371,3504
2019-06-17,7,1555,4828,3571
2019-06-17,8,1052,7804,3345
2019-06-17,9,789,9073,3511
2019-06-17,10,869,9833,3710
2019-06-17,11,842,10325,3933
2019-06-17,12,778,10493,4429
2019-06-17,13,1018,10480,4902
2019-06-17,14,1296,10302,5207
2019-06-17,15,1678,9843,5529
2019-06-17,16,2454,9001,6061
2019-06-17,17,3155,7108,6725
2019-06-17,18,3279,3593,8168
2019-06-17,19,3477,726,9341
2019-06-17,20,3672,0,9643
2019-06-17,21,3653,0,8987
2019-06-17,22,3271,0,8021
2019-06-17,23,3185,0,6671
2019-06-18,0,2698,0,5472
2019-06-18,1,2387,0,4554
2019-06-18,2,2247,0,4950
2019-06-18,3,2145,0,3943
2019-06-18,4,2092,0,3652
2019-06-18,5,1973,0,3712
2019-06-18,6,1634,1624,3775
2019-06-18,7,1153,5537,3649
2019-06-18,8,915,8240,3177
2019-06-18,9,726,9415,2921
2019-06-18,10,697,10066,3273
2019-06-18,11,690,10398,3541
2019-06-18,12,780,10437,3549
2019-06-18,13,939,10406,3791
2019-06-18,14,1151,10053,4324
2019-06-18,15,1771,9180,4824
2019-06-18,16,2504,8569,5392
2019-06-18,17,3224,7041,6317
2019-06-18,18,3523,4593,7260
2019-06-18,19,4024,1190,8889
2019-06-18,20,4226,133,8925
2019-06-18,21,4373,0,8051
2019-06-18,22,4209,0,6957
2019-06-18,23,4126,0,5834
2019-06-19,0,4113,0,4245
2019-06-19,1,4149,0,3602
2019-06-19,2,3892,0,4191
2019-06-19,3,3684,0,3246
2019-06-19,4,3466,0,3084
2019-06-19,5,3161,21,2929
2019-06-19,6,2981,1724,3096
2019-06-19,7,2508,5741,3007
2019-06-19,8,2132,8339,2941
2019-06-19,9,1936,9395,2821
2019-06-19,10,1725,9931,3171
2019-06-19,11,1480,10314,3327
2019-06-19,12,1318,10433,3620
2019-06-19,13,1475,10114,4457
2019-06-19,14,1993,10031,4904
2019-06-19,15,2851,9825,5463
2019-06-19,16,3521,9182,6092
2019-06-19,17,4169,7785,6552
2019-06-19,18,4350,4752,7544
2019-06-19,19,4430,1110,8705
2019-06-19,20,4445,0,9184
2019-06-19,21,4408,0,8284
2019-06-19,22,4344,0,7138
2019-06-19,23,4506,0,5244
2019-06-20,0,4514,0,3773
2019-06-20,1,4589,0,2926
2019-06-20,2,4567,0,3048
2019-06-20,3,4529,0,1883
2019-06-20,4,4479,0,1814
2019-06-20,5,4335,7,1913
2019-06-20,6,4318,1755,1824
2019-06-20,7,4250,5875,1580
2019-06-20,8,4074,8502,1638
2019-06-20,9,3969,9535,1639
2019-06-20,10,3751,10136,1595
2019-06-20,11,3730,10450,1536
2019-06-20,12,4143,10517,1389
2019-06-20,13,4248,10448,1671
2019-06-20,14,4417,10207,1941
2019-06-20,15,4410,9740,2276
2019-06-20,16,4109,9056,2987
2019-06-20,17,3678,7705,3385
2019-06-20,18,3603,4684,5185
2019-06-20,19,3510,998,6471
2019-06-20,20,3643,0,6732
2019-06-20,21,3896,0,6154
2019-06-20,22,4256,0,4990
2019-06-20,23,4670,0,4178
2019-06-21,0,4673,0,3559
2019-06-21,1,4173,0,3312
2019-06-21,2,3789,0,3870
2019-06-21,3,3631,0,2377
2019-06-21,4,3411,0,2114
2019-06-21,5,2989,0,2176
2019-06-21,6,2650,1661,2327
2019-06-21,7,2905,5598,2061
2019-06-21,8,3584,8309,1786
2019-06-21,9,3732,9455,1587
2019-06-21,10,3869,9550,1750
2019-06-21,11,3896,10118,1661
2019-06-21,12,3663,10539,1523
2019-06-21,13,3464,10554,1346
2019-06-21,14,3403,10378,1385
2019-06-21,15,3346,9796,1787
2019-06-21,16,3467,9055,2264
2019-06-21,17,3736,7768,2759
2019-06-21,18,4280,4800,3512
2019-06-21,19,3912,1084,4552
2019-06-21,20,4216,0,4964
2019-06-21,21,4502,0,4512
2019-06-21,22,4447,0,4241
2019-06-21,23,4467,0,3576
2019-06-22,0,4385,0,3035
2019-06-22,1,4517,0,2426
2019-06-22,2,4281,0,3050
2019-06-22,3,3775,0,2252
2019-06-22,4,3218,0,2391
2019-06-22,5,2648,0,2664
2019-06-22,6,2091,1689,2267
2019-06-22,7,1440,5785,1625
2019-06-22,8,1117,8488,1483
2019-06-22,9,1479,9590,1400
2019-06-22,10,1744,10204,1337
2019-06-22,11,1504,10528,1308
2019-06-22,12,1465,10603,1292
2019-06-22,13,1285,10593,1327
2019-06-22,14,1182,10475,1407
2019-06-22,15,1124,10100,1838
2019-06-22,16,1257,9410,3047
2019-06-22,17,1998,8050,4017
2019-06-22,18,2401,5017,6045
2019-06-22,19,2818,1194,7483
2019-06-22,20,3065,0,8054
2019-06-22,21,2855,0,8127
2019-06-22,22,2967,0,6590
2019-06-22,23,2827,0,5294
2019-06-23,0,2337,0,4576
2019-06-23,1,2114,0,3989
2019-06-23,2,1821,0,4208
2019-06-23,3,1503,0,3300
2019-06-23,4,1369,0,2949
2019-06-23,5,1105,0,3225
2019-06-23,6,759,1725,2783
2019-06-23,7,391,5831,1560
2019-06-23,8,235,8465,1339
2019-06-23,9,233,9514,1182
2019-06-23,10,361,10094,1043
2019-06-23,11,450,10435,909
2019-06-23,12,454,10507,1079
2019-06-23,13,515,10552,1435
2019-06-23,14,699,10430,1910
2019-06-23,15,1122,10034,2892
2019-06-23,16,1701,9361,4154
2019-06-23,17,2290,8080,5285
2019-06-23,18,2479,5055,7828
2019-06-23,19,2376,1205,9925
2019-06-23,20,2454,0,10438
2019-06-23,21,2619,0,9396
2019-06-23,22,2852,0,7602
2019-06-23,23,3328,0,5590
2019-06-24,0,3414,0,4315
2019-06-24,1,3320,0,4043
2019-06-24,2,3367,0,3785
2019-06-24,3,3162,0,2783
2019-06-24,4,2820,0,2867
2019-06-24,5,2641,0,3203
2019-06-24,6,2304,1731,3571
2019-06-24,7,1752,5895,3160
2019-06-24,8,1457,8532,3181
2019-06-24,9,1119,9562,3454
2019-06-24,10,764,10130,3489
2019-06-24,11,614,10434,3726
2019-06-24,12,644,10519,4091
2019-06-24,13,1000,10474,4535
2019-06-24,14,1387,10323,5348
2019-06-24,15,1961,9807,6022
2019-06-24,16,2349,9097,6817
2019-06-24,17,2611,7830,7724
2019-06-24,18,2561,4779,9446
2019-06-24,19,2282,1038,10734
2019-06-24,20,2466,0,10575
2019-06-24,21,2870,0,9532
2019-06-24,22,3032,0,8267
2019-06-24,23,3174,0,6321
2019-06-25,0,3255,0,5140
2019-06-25,1,3287,0,4397
2019-06-25,2,3067,0,4491
2019-06-25,3,2999,0,3328
2019-06-25,4,2928,0,3490
2019-06-25,5,2814,0,3768
2019-06-25,6,2623,1558,4213
2019-06-25,7,2526,4881,4101
2019-06-25,8,2491,7654,3944
2019-06-25,9,2295,8881,3865
2019-06-25,10,2083,9160,4470
2019-06-25,11,2007,9728,4457
2019-06-25,12,2053,9448,4819
2019-06-25,13,2104,9700,4818
2019-06-25,14,2534,9695,5033
2019-06-25,15,2722,9261,5660
2019-06-25,16,3102,8799,5659
2019-06-25,17,3212,7504,6612
2019-06-25,18,3293,4472,7381
2019-06-25,19,3277,1059,7935
2019-06-25,20,3425,0,8082
2019-06-25,21,3487,0,7887
2019-06-25,22,3613,0,6703
2019-06-25,23,3730,0,5475
2019-06-26,0,3909,0,4014
2019-06-26,1,3772,0,3620
2019-06-26,2,3864,0,3811
2019-06-26,3,3709,0,2557
2019-06-26,4,3618,0,2701
2019-06-26,5,3523,0,2949
2019-06-26,6,3209,1493,2957
2019-06-26,7,3076,5257,2970
2019-06-26,8,2697,7860,3075
2019-06-26,9,2474,9240,2984
2019-06-26,10,2603,10027,2901
2019-06-26,11,2801,10452,2897
2019-06-26,12,3009,10563,2944
2019-06-26,13,3112,10559,2891
2019-06-26,14,3416,10451,2930
2019-06-26,15,3808,10081,2805
2019-06-26,16,4162,9324,3088
2019-06-26,17,4360,8048,3737
2019-06-26,18,4576,4974,4423
2019-06-26,19,4405,1221,5155
2019-06-26,20,4366,4,5761
2019-06-26,21,4026,0,6039
2019-06-26,22,3777,0,5272
2019-06-26,23,3620,0,4202
2019-06-27,0,3407,0,2920
2019-06-27,1,3353,0,2749
2019-06-27,2,3475,0,3346
2019-06-27,3,3459,0,2002
2019-06-27,4,3162,0,2128
2019-06-27,5,2922,0,2397
2019-06-27,6,2662,1633,2539
2019-06-27,7,2477,5768,2719
2019-06-27,8,2509,8459,2639
2019-06-27,9,2420,9603,2551
2019-06-27,10,2033,10276,2628
2019-06-27,11,1503,10635,2759
2019-06-27,12,1502,10670,2933
2019-06-27,13,1862,10713,2924
2019-06-27,14,2403,10561,2799
2019-06-27,15,2962,10151,2899
2019-06-27,16,3211,9481,3358
2019-06-27,17,3243,8197,3841
2019-06-27,18,3362,5204,4902
2019-06-27,19,3351,1423,6373
2019-06-27,20,3703,0,6325
2019-06-27,21,3831,0,5971
2019-06-27,22,3537,0,5322
2019-06-27,23,3409,0,4182
2019-06-28,0,3523,0,3359
2019-06-28,1,3614,0,2987
2019-06-28,2,3351,0,3832
2019-06-28,3,2786,0,3132
2019-06-28,4,2325,0,3439
2019-06-28,5,2088,0,3374
2019-06-28,6,1789,1700,3545
2019-06-28,7,1566,5921,2969
2019-06-28,8,1397,8643,2606
2019-06-28,9,1068,9672,2703
2019-06-28,10,796,10237,2933
2019-06-28,11,667,10540,3018
2019-06-28,12,651,10613,3086
2019-06-28,13,991,10421,3204
2019-06-28,14,1268,9874,3746
2019-06-28,15,1741,8950,4617
2019-06-28,16,2384,8304,4686
2019-06-28,17,2843,6471,5302
2019-06-28,18,3299,3948,6053
2019-06-28,19,3230,1019,7302
2019-06-28,20,3230,0,7577
2019-06-28,21,2800,0,6975
2019-06-28,22,3052,0,6497
2019-06-28,23,3441,0,4934
2019-06-29,0,3352,0,5026
2019-06-29,1,3602,0,4008
2019-06-29,2,3484,0,4413
2019-06-29,3,2739,0,3747
2019-06-29,4,2510,0,3727
2019-06-29,5,2383,0,3701
2019-06-29,6,1882,1207,3901
2019-06-29,7,1335,4272,3206
2019-06-29,8,974,6526,2766
2019-06-29,9,835,7309,2628
2019-06-29,10,777,7887,2643
2019-06-29,11,813,8479,2695
2019-06-29,12,1012,9059,2671
2019-06-29,13,1304,9103,3583
2019-06-29,14,1845,8763,4356
2019-06-29,15,2008,8168,5269
2019-06-29,16,2192,6513,6553
2019-06-29,17,2337,4571,7622
2019-06-29,18,2472,2666,8419
2019-06-29,19,2565,724,8921
2019-06-29,20,2768,0,8766
2019-06-29,21,2869,0,8565
2019-06-29,22,2308,0,7937
2019-06-29,23,2697,0,6092
2019-06-30,0,3143,0,4971
2019-06-30,1,3415,0,4095
2019-06-30,2,2945,0,5064
2019-06-30,3,2802,0,3933
2019-06-30,4,2878,0,3559
2019-06-30,5,2829,0,3673
2019-06-30,6,2498,1119,3336
2019-06-30,7,2051,4213,2671
2019-06-30,8,1866,6997,2227
2019-06-30,9,1563,8432,2124
2019-06-30,10,1325,9588,2215
2019-06-30,11,1378,10095,2059
2019-06-30,12,1466,9940,2278
2019-06-30,13,1839,10420,2607
2019-06-30,14,2275,10439,3498
2019-06-30,15,2600,9987,3893
2019-06-30,16,2851,9338,4981
2019-06-30,17,3252,7907,6084
2019-06-30,18,3607,5111,7221
2019-06-30,19,3748,1281,8950
2019-06-30,20,3656,4,9349
2019-06-30,21,3814,0,8415
2019-06-30,22,3917,0,7432
2019-06-30,23,4216,0,5512
2019-07-01,0,4192,0,4207
2019-07-01,1,3981,0,3759
2019-07-01,2,4106,0,4308
2019-07-01,3,4038,0,3356
2019-07-01,4,3854,0,3389
2019-07-01,5,3716,0,3802
2019-07-01,6,3589,1652,3494
2019-07-01,7,3675,5912,2813
2019-07-01,8,3765,8731,2846
2019-07-01,9,3385,9751,2887
2019-07-01,10,3052,10377,3066
2019-07-01,11,2844,10645,3542
2019-07-01,12,3016,10808,4110
2019-07-01,13,3507,10854,4513
2019-07-01,14,3986,10710,4824
2019-07-01,15,4476,10316,4988
2019-07-01,16,4816,9671,5655
2019-07-01,17,4687,8474,6798
2019-07-01,18,4693,5483,8579
2019-07-01,19,4469,1552,9854
2019-07-01,20,4675,102,10057
2019-07-01,21,4897,78,9080
2019-07-01,22,4833,74,7684
2019-07-01,23,4700,74,5865
2019-07-02,0,4611,75,4706
2019-07-02,1,4619,74,4067
2019-07-02,2,4567,73,4153
2019-07-02,3,4539,73,2970
2019-07-02,4,4490,72,3029
2019-07-02,5,4334,90,3108
2019-07-02,6,4150,1715,2989
2019-07-02,7,3841,5926,2220
2019-07-02,8,3702,8695,2217
2019-07-02,9,3459,9745,2136
2019-07-02,10,3494,10272,2056
2019-07-02,11,3509,10667,2237
2019-07-02,12,3535,10862,2633
2019-07-02,13,3897,10736,3029
2019-07-02,14,4131,10753,3599
2019-07-02,15,4091,10350,4516
2019-07-02,16,4495,9643,5140
2019-07-02,17,4832,8391,6091
2019-07-02,18,4807,5297,7322
2019-07-02,19,4700,1277,8891
2019-07-02,20,4572,41,9307
2019-07-02,21,4653,12,9015
2019-07-02,22,4582,13,7506
2019-07-02,23,4454,13,5912
2019-07-03,0,4268,14,4671
2019-07-03,1,4211,14,4057
2019-07-03,2,3974,14,4360
2019-07-03,3,4123,9,3087
2019-07-03,4,4167,0,3318
2019-07-03,5,4197,0,3510
2019-07-03,6,4075,1570,3367
2019-07-03,7,3946,5655,2322
2019-07-03,8,3809,8516,2060
2019-07-03,9,3484,9830,2000
2019-07-03,10,3440,10388,1921
2019-07-03,11,3527,10657,2020
2019-07-03,12,3705,10737,2066
2019-07-03,13,3820,10680,2177
2019-07-03,14,3988,10513,2691
2019-07-03,15,4384,10088,3723
2019-07-03,16,4519,9282,4913
2019-07-03,17,4445,8164,5610
2019-07-03,18,4379,5166,7173
2019-07-03,19,4225,1320,8377
2019-07-03,20,4280,57,8381
2019-07-03,21,4481,0,7907
2019-07-03,22,4339,0,6808
2019-07-03,23,4224,0,5528
2019-07-04,0,4158,0,4501
2019-07-04,1,4324,0,3394
2019-07-04,2,4341,0,3257
2019-07-04,3,4496,0,1915
2019-07-04,4,4592,0,1780
2019-07-04,5,4562,0,1842
2019-07-04,6,4229,1605,1908
2019-07-04,7,3816,5763,1177
2019-07-04,8,3480,8062,1009
2019-07-04,9,3188,8701,1102
2019-07-04,10,2828,9241,1274
2019-07-04,11,2379,10298,1366
2019-07-04,12,2264,10854,1544
2019-07-04,13,2548,10851,1567
2019-07-04,14,3051,10345,1860
2019-07-04,15,3578,9986,1987
2019-07-04,16,3915,9584,2600
2019-07-04,17,4088,8403,3318
2019-07-04,18,4193,5321,4802
2019-07-04,19,4249,1297,6884
2019-07-04,20,4480,0,6817
2019-07-04,21,4542,0,5776
2019-07-04,22,4439,0,4941
2019-07-04,23,4364,0,4079
2019-07-05,0,4238,0,3714
2019-07-05,1,3996,0,3390
2019-07-05,2,3909,0,4131
2019-07-05,3,3927,0,3021
2019-07-05,4,3768,0,2985
2019-07-05,5,3507,0,3104
2019-07-05,6,3075,1467,2998
2019-07-05,7,2613,5413,2307
2019-07-05,8,2307,8524,1949
2019-07-05,9,1812,9536,1954
2019-07-05,10,1245,10226,1986
2019-07-05,11,810,10542,2208
2019-07-05,12,691,10629,2907
2019-07-05,13,729,10651,3664
2019-07-05,14,920,10619,4463
2019-07-05,15,1283,10291,5231
2019-07-05,16,2117,9586,5895
2019-07-05,17,2592,8210,6878
2019-07-05,18,3042,5085,7662
2019-07-05,19,3459,1211,8670
2019-07-05,20,3653,0,9016
2019-07-05,21,3752,0,8503
2019-07-05,22,3935,0,7637
2019-07-05,23,4146,0,6073
2019-07-06,0,4092,0,4722
2019-07-06,1,4190,0,4096
2019-07-06,2,4031,0,4360
2019-07-06,3,3694,0,3190
2019-07-06,4,3077,0,3406
2019-07-06,5,2799,0,3461
2019-07-06,6,2577,1431,2771
2019-07-06,7,1781,5488,1951
2019-07-06,8,1098,8412,1792
2019-07-06,9,815,9655,1378
2019-07-06,10,613,10307,1663
2019-07-06,11,577,10676,1644
2019-07-06,12,551,10758,1753
2019-07-06,13,565,10761,2207
2019-07-06,14,657,10621,2714
2019-07-06,15,874,10209,3643
2019-07-06,16,1458,9486,4607
2019-07-06,17,2045,8079,5184
2019-07-06,18,2435,4856,6816
2019-07-06,19,2985,1100,7709
2019-07-06,20,3214,0,8144
2019-07-06,21,3400,0,7705
2019-07-06,22,3767,0,6559
2019-07-06,23,3925,0,5238
2019-07-07,0,3814,0,4282
2019-07-07,1,3611,0,3652
2019-07-07,2,3209,0,3889
2019-07-07,3,2775,0,2780
2019-07-07,4,2513,0,2954
2019-07-07,5,2368,0,2902
2019-07-07,6,2511,902,2440
2019-07-07,7,2589,3969,1893
2019-07-07,8,2489,6958,1580
2019-07-07,9,2334,8222,1637
2019-07-07,10,2384,8860,1649
2019-07-07,11,2378,9585,1677
2019-07-07,12,2556,9629,1619
2019-07-07,13,2928,9712,1632
2019-07-07,14,3091,9228,1878
2019-07-07,15,3228,8686,2173
2019-07-07,16,3686,8026,3115
2019-07-07,17,3669,6732,3830
2019-07-07,18,3234,4372,5291
2019-07-07,19,3150,1082,6326
2019-07-07,20,3093,0,6869
2019-07-07,21,3298,0,6998
2019-07-07,22,3573,0,5819
2019-07-07,23,3765,0,4529
2019-07-08,0,3545,0,3847
2019-07-08,1,3449,0,2876
2019-07-08,2,3805,0,3398
2019-07-08,3,3907,0,2372
2019-07-08,4,3893,0,2544
2019-07-08,5,3894,0,2866
2019-07-08,6,3718,1377,3087
2019-07-08,7,3527,5474,2623
2019-07-08,8,3514,8569,1795
2019-07-08,9,3547,9832,1771
2019-07-08,10,3699,10492,1799
2019-07-08,11,3724,10825,1909
2019-07-08,12,3795,10881,1975
2019-07-08,13,4037,10875,2182
2019-07-08,14,4200,10780,2257
2019-07-08,15,4521,10381,2699
2019-07-08,16,4631,9675,3819
2019-07-08,17,4456,8306,4529
2019-07-08,18,4549,5057,6331
2019-07-08,19,4514,1157,7307
2019-07-08,20,4449,0,7900
2019-07-08,21,4537,0,7785
2019-07-08,22,4699,0,7069
2019-07-08,23,4648,0,5623
2019-07-09,0,4625,0,5005
2019-07-09,1,4716,0,4227
2019-07-09,2,4463,0,5105
2019-07-09,3,4244,0,4225
2019-07-09,4,3973,0,4376
2019-07-09,5,3594,0,4834
2019-07-09,6,2918,1422,4640
2019-07-09,7,2168,5422,3807
2019-07-09,8,1950,8452,3194
2019-07-09,9,1554,9806,3478
2019-07-09,10,1233,10223,3759
2019-07-09,11,906,10594,3786
2019-07-09,12,751,10718,4131
2019-07-09,13,706,10700,4617
2019-07-09,14,883,10534,5198
2019-07-09,15,1333,10174,5861
